body,title,url 
"Las personas que se sienten solas tienen un mayor riesgo de padecer demencia, un deterioro gradual del funcionamiento del cerebro, concluyó un estudio de la Universidad Autónoma de Madrid.
La investigación ha centrado sus esfuerzos en identificar factores de riesgo modificables que pudieran prevenir o retrasar la aparición de esta enfermedad.
Uno de ellos podría ser la soledad no deseada, la cual se ha relacionado previamente con un peor estado de salud, depresión e incluso mortalidad prematura, señaló la universidad en un comunicado.
“La influencia de la soledad no deseada sobre el riesgo de desarrollar demencia parece ser estadísticamente comparable al efecto que tienen otros reconocidos factores de riesgo, como la diabetes y la inactividad física”, añaden los autores.
Los investigadores del Departamento de Psiquiatría revisaron más de 2 mil 500 artículos sobre la asociación longitudinal entre la soledad no deseada y la demencia.
Asimismo, evaluaron los resultados y la calidad metodológica de ocho estudios que incluyeron a 33 mil 555 participantes sanos y mayores de 50 años procedentes de América, Asia y Europa.
Los hallazgos, publicados en la revista Ageing Research Reviews, mostraron que independientemente de la presencia de depresión, las personas que se sienten solas tienen un riesgo mayor de demencia.
“Aunque este trabajo se ha realizado siguiendo una metodología robusta, los resultados han de interpretarse con cautela debido al limitado número de estudios incluidos”, dijo la responsable del trabajo, Elvira Lara.
Finalmente, el reporte concluyó que comprender el efecto nocivo de la soledad no deseada en la demencia puede servir para diseñar intervenciones de tipo ambiental, psicológico y social que podrían retrasar o quizás prevenir esta enfermedad.
",,https://www.elbotiquin.mx/salud-mental/sentirse-solo-aumenta-riesgo-de-padecer-demencia
"
[email protected]

Un día antes de su muerte, Pepe Bustos, uno de los fundadores de la Sonora Santanera, estuvo con su familia, en casa, y se despidió de sus cinco hijos. Entre otras cosas, pidió que siguieran el camino que habían recorrido juntos las últimas dos décadas con el grupo Pepe Bustos y Los Santaneros. Ayer por la mañana todavía quiso comunicarse con ellos pero no pudo, sólo alcanzó a tomar la mano de uno de sus sobrinos antes de sufrir un infarto que terminó con su vida.

Miguel Bustos, uno de sus hijos, comentó que desde hace tres años el cantante de “Perfume de gardenias” luchaba contra distintos males. Le detectaron cáncer de próstata, luego sufrió insuficiencia renal y tuvo que hacerse diálisis durante año y medio pero logró recuperarse y trabajar un año más con su agrupación, sin embargo, tuvo una recaída que volvió junto con un periodo de depresión.

“El 21 de enero se le paralizó el pulmón derecho y en marzo y entró en una depresión terrible, dejó de comer, no quería hablar con nadie, no quería salir y, sin que nos diéramos cuenta, el cáncer se le reactivó y en 15 días le invadió el cuerpo, le invadió el pulmón. Lo internamos el domingo por la noche y le hicieron dos hemodiálisis, pero se quedó con agua en el pulmón”, explicó en entrevista.

Miguel enfatizó que la depresión en la que cayó su padre, quien tenía 79 años, fue producto de la enfermedad. Cuando los doctores determinaron que no había más que hacer, se lo llevaron a casa para que pudiera morir en paz rodeado de su familia.

“Lo tuvimos en su casa desde el martes, estuvo muy tranquilo y hoy (ayer) falleció, le dio un infarto. Ayer nos llamó a todos los hijos, a toda la familia, se despidió de todos, nos dio la bendición; hoy en la mañana nos quiso hablar pero ya no pudo, sólo agarró la mano a su sobrino”.

Agregó que su papá estaba lidiando con las secuelas en el pulmón del accidente que tuvo en 1986 con La Sonora Santanera, en el que murió Carlos Colorado.

El cantante fue integrante de La Única Internacional Sonora Santanera durante cerca de 50 años, allí se hizo famoso por su interpretación de “Perfume de gardenias” y de otros temas, como la misma agrupación señaló en un comunicado lamentando su muerte.

Hace 22 años, recuerda su hijo, Pepe decidió salirse de La Sonora Santanera, sin embargo, cuando la gente lo veía en la calle le pedía que volviera a cantar, por eso integró el grupo al que se sumaron todos sus hijos.

Pepe Bustos tuvo siete hijos de los que le sobreviven cinco, que son quienes lo acompañaron en la música hasta que él mismo decidió dejar de ir a las presentaciones por su estado de salud.

“Su último concierto fue el 29 de abril en Tecámac, allí él mismo subió en silla de ruedas, trabajó y él mismo le dijo a la gente que ese era su último concierto, ya que necesitaba oxígeno las 24 horas”, dijo Miguel, quien agregó que ellos siguen y seguirán presentándose con el grupo.

Bustos será sepultado hoy.
",La Santanera pierde a Pepe Bustos ,http://www.eluniversal.com.mx/espectaculos/musica/la-santanera-pierde-pepe-bustos
"
Que cambie de ciudad una franquicia de Primera División no es un buen signo de estabilidad para una Liga que pretende construir certeza ante aficionados y patrocinadores. Siempre será una mala noticia que existan equipos en bancarrota y no puedan solventar la operación.
Ese fue el caso de los Lobos BUAP, equipo al que sería una inmoralidad que lo mantuviera la Benemérita Universidad Autónoma de Puebla, pero resultó un estupendo negocio.
Me explico: cuando entregaron la operación ecónomica al patronato, los empresarios encabezados por Mario Mendívil se encargaron de mantener al equipo, iniciando con el pago de los 120 millones de pesos por la multa tras haber descendido, certamen al que regresan para la próxima temporada, que es en el que deportivamente tuvieron que estar desde hace un año, con la gran diferencia de que ahora el pago será para ellos, cuando se concrete la operación con el grupo de Ciudad Juárez liderado por Alejandra de la Vega.
Es decir, al patronato de los Lobos BUAP le convino económicamente haber descendido, pagar la multa y luego hacerse de una buena cantidad de millones de dólares.
También es de muy poca seriedad que no se haya hablado o autorizado esto en la Junta de Dueños del 20 de mayo, ya que un día antes —mediante un comunicado oficial— los Lobos BUAP desmintieron cualquier versión relacionada con una posible venta del equipo a inversionistas de Ciudad Juárez o cualquier otro sitio del país.
La Liga MX, desde la presidencia, tendría que explicar detalladamente qué está sucediendo en esta operación, la cual muchos no tenían ni idea que iba a darse, porque hasta mandaron a Manuel Lapuente a Cancún, cuando el equipo ya estaba vendido, mostrando pésima imagen y un descontrol absoluto, contrario a lo que pretenden dar como Liga de primera clase. Aquí, el rector Alfonso Esparza, el señor Mendívil y la Liga MX son los principales responsables de lo sucedido y traicionaron a los poblanos.
La buena noticia, en todo esto, es para los futbolistas que ahora jugarán en Primera División con el equipo de Juárez, porque tendrán la seguridad de cada mes cobrar su salario, ya que tanto Álvaro Navarro como Alejandra de la Vega son empresarios solventes y, a diferencia de las autoridades universitarias de Puebla, con alto amor y arraigo al futbol.
Algo que no han dicho aún, pero que es lógico entender, es que esa franquicia arrancará con el cociente que dejaron los Lobos BUAP, que es de 1.1471, lo cual quiere decir que está ubicada en el lugar 14 de la tabla, a cinco puntos del Atlas y siete del Guadalajara y el Querétaro, y lejos del recién ascendido Atlético San Luis y del injusto cociente que manejará el Veracruz, al que le han borrado su historial y también comenzará en cero.
Esto hace que, si llegara a reforzarse correctamente, tiene muchas posibilidades de trascender y dejar atrás los problemas de cociente.
La Semana del Futbol debería tener algo, porque —si no— sería extremadamente aburrida, y ese algo es la buena, positiva y trascendente noticia de que una ciudad golpeada por la violencia y la delincuencia tendrá futbol de Primera División, con gente capaz para manejarlo. 
",La venta de lugares en la Liga MX,https://www.eluniversal.com.mx/columna/gerardo-velazquez-de-leon/universal-deportes/futbol/la-venta-de-lugares-en-la-liga-mx
"Jéssica Segura es una de las participantes de Inseparables, amor al límite junto a su pareja: Adrián.
Roba cámara porque en las dos semanas que lleva el reality ha logrado buen rendimiento.
Además de que es simpática y muestra su lado más sensible.
La actriz es reconocida por su personaje de “Tecla” de Una familia de Diez.
Además, por ser la policía en comerciales de papas junto a William Levy, ella puso de moda la frase “jovenazo”.
Nació el 22 de enero de 1983 y entre sus telenovelas se encuentra Salomé, Soñadoras, Vivo por Elena.
TE PUEDE INTERESAR
Parejas de Inseparables, amor al límite
Lorena Herrera roba cámara en Inseparables
",Jessica Segura encanta en Inseparables,http://www.unionpuebla.mx/articulo/2019/06/10/espectaculos/jessica-segura-encanta-en-inseparables
"

México está lejos de haber obtenido una victoria en las negociaciones con el gobierno de Donald Trump. Lo que logramos fue ganar tiempo. Como señaló en la mañanera de ayer el canciller Marcelo Ebrard, teníamos un margen de unos cuantos días para evitar una imposición unilateral de aranceles y se logró extender el plazo a 45 días, cuando tendrá lugar la primera revisión sobre lo acordado.

Desde luego que es importantísimo haber evitado que ayer se estableciera un primer tarifazo de 5% a nuestras exportaciones a Estados Unidos. Según cálculos del propio gobierno mexicano, la imposición de tarifas eventualmente generaría una caída de 1.12 puntos del PIB, una disminución considerable de las exportaciones, la pérdida de un millón 200 mil empleos y un incremento del IVA en 10 puntos porcentuales.

El equipo negociador logró separar la discusión de las tarifas del tema migratorio, y situar las negociaciones en este último terreno, sin tener que entrar en un estira y afloja en materia comercial. Aunque México podría aplicar medidas de retaliación, el gobierno está consciente de que no tendríamos manera de salir triunfantes de una eventual guerra comercial.

Por eso la Cancillería buscó situar la negociación en el terreno migratorio. Desde la primera reunión entre Ebrard y Pompeo, Estados Unidos presentó cifras alarmantes sobre el aumento de los flujos de indocumentados centroamericanos. Los datos del Departamento de Estado mostraban, en particular, un incremento considerable a partir de enero, el cual alcanzó un máximo histórico de 144 mil 278 personas el mes pasado.

Para Estados Unidos, México no solamente ha tolerando un flujo de cerca de millón y medio de migrantes al año, sino también considera que esta administración ha venido promoviéndolo a través de su política migratoria de puertas abiertas.

Aún así, México no aceptó el planteamiento de convertirse en un tercer país seguro. A cambio de eso ofreció tomar una serie de medidas para disminuir los flujos migratorios —que habrán de revisarse en 45 días— a partir de las cuales ambos países tendrán que sentarse a discutir nuevamente. En caso de que el resultado no sea el deseado, deberá retomarse la discusión sobre esa postura inicial.

El gran problema es que no hay una cifra clara a alcanzar, como también reconoció Ebrard durante la mañanera de ayer. Todo parece indicar que Estados Unidos se negó a establecer una meta de ese tipo. Visto así, ¿con qué criterio juzgará el gobierno de Trump si los resultados que se obtengan en 45 días son o no satisfactorios? ¿Con qué criterio y, sobre todo, con qué ánimo político, y en qué coyuntura de la campaña electoral, se llevará a cabo esa evaluación?

Me preocupa que no haya elementos objetivos a partir de los cuales las partes podrán reunirse nuevamente en un mes y medio para definir si el resultado alcanzado fue óptimo o no. Tampoco existe un árbitro, una instancia imparcial o un organismo multilateral que pueda certificar el avance obtenido, tema que al parecer no fue posible siquiera poner sobre la mesa.

La historia se repite: Una vez más nos encontramos solos, débiles y en una situación de extrema vulnerabilidad frente a Estados Unidos. ¿Podremos hacer algo para remediar esa situación?

Si algo ha quedado claro es que Trump está dispuesto a lo que sea con tal de reducir el flujo de migrantes, pero más que eso, que puede recurrir a cualquier estrategia que le permita capitalizar políticamente el tema de cara a las elecciones presidenciales de noviembre.

Al no existir elementos objetivos y claros, no podemos más que ser limitadamente optimistas frente al más reciente avance en las negociaciones y estar preparados para un eventual incremento de aranceles en el momento más inesperado.
 
@HernanGomezB
",Ganamos tiempo,https://www.eluniversal.com.mx/columna/hernan-gomez-bruera/nacion/ganamos-tiempo
"

A pesar de la baja en la aprobación y en la calificación que los ciudadanos otorgan al desempeño de Andrés Manuel López Obrador, éste mantiene el apoyo de la mayoría de los mexicanos, de acuerdo con la más reciente encuesta de EL UNIVERSAL.

De los entrevistados, 72% aprueba la forma en que López Obrador ejerce como Presidente, cifra menor al 79.4% que reportó en marzo pasado.

Aunado a ello, los mexicanos otorgan al mandatario una calificación de 7.33, en una escala del uno al 10. Esta cifra es ligeramente menor a la de agosto de 2018, 7.4, y difiere respecto a marzo pasado, cuando el Ejecutivo llegó a 7.7 puntos, su calificación más alta hasta ahora.

Uno de cada cinco entrevistados manifiesta que los programas sociales es el mayor logro del gobierno actual, una proporción similar considera que lo es el combate al robo de combustible, además uno de cada 10 mexicanos dice que no hay todavía un logro destacable.


Gráfico


Encuesta: AMLO mantiene el apoyo de la ciudadanía

Nación










Por el contrario, 16% de los encuestados indica que López Obrador no ha tenido un error destacable, mientras que 10% señala al combate a la delincuencia como su principal error.

Sobre los distintos temas de la agenda nacional, los mexicanos valoran positivamente la forma en que el Presidente ha manejado la educación, ser el partido gobernante y el combate a la corrupción, ya que 62.8%, 61.2% y 60.6%, respectivamente, lo indican de ese modo.

En contraste, los asuntos peor valorados son las marchas y plantones, que únicamente cuenta con 30.6% de opiniones positivas; el problema de la migración, con 36.5%, y los partidos de oposición, con 42.7%.

Ante la pregunta de quiénes son los aliados del Presidente para solucionar los principales problemas del país, 52% manifestó que los integrantes del gabinete federal y 51% que son los ciudadanos. Por lo menos la mitad de los encuestados expresó que los diputados y senadores ayudan poco a López Obrador.

Sobre la posibilidad de que el Presidente cumpla con sus promesas de campaña, la mayoría está a favor (55%); sin embargo, 18% opina lo contrario, lo que representa un crecimiento de 5 puntos porcentuales respecto a la medición anterior.

La expectativa sobre el gobierno de López Obrador es todavía alta, de los mexicanos, 65% considera que el país mejorará bajo su mandato, ocho puntos menos que en marzo pasado y sólo 12% piensa que empeorará.

Mexicanos apoyan medidas. Se cuestionó sobre si los miembros del Ejército deben o no defenderse de los pobladores cuando se realicen operativos contra el crimen organizado: 73.5% está en desacuerdo con que no se defiendan. En el caso de ser agredidos por grupos criminales, 84.6% se manifiesta en el mismo sentido.

Sobre la relación entre México y Estados Unidos, 91% se inclinó porque Andrés Manuel López Obrador debería solicitar al gobierno de Donald Trump que deje de atacar verbalmente a los mexicanos. Frente a la amenaza de Trump de aplicar aranceles a los productos nacionales, 47% creyó que cumpliría el amago.

De los entrevistados por esta casa editorial, 37% se mostró de acuerdo en que el gobierno de México permita a migrantes indocumentados la entrada al país y les dé refugio; 56% se posicionó en contra. Además, 61% apoya que la administración federal impida el paso de migrantes que intenten ingresar a México sin documentos.

Los entrevistados mantienen reservas sobre la situación del país: en una escala del uno al 10, otorgaron una calificación de 5.82 a su satisfacción con la manera como están la cosas en México en este momento. Esta cifra es la más alta registrada desde agosto de 2018, cuando la respuesta general fue de 4.14.
","Baja AMLO aprobación, pero mantiene amplio apoyo: encuesta",http://www.eluniversal.com.mx/nacion/politica/baja-amlo-aprobacion-pero-mantiene-amplio-apoyo-encuesta
"
El clavadista Jahir Ocampo se quejó, mediante su cuenta de Twitter, con la titular de la Conade Ana Guevara, sobre los criterios que utilizó la Federación Mexicana de Natación (FMN) para elegir a los seleccionados que irán a competir a los Juegos Panamericanos de Lima y los Mundiales de Natación de Gwangju.
""Ana Guevara. Si se hace un análisis de resultados en el año, trayectoria y otros aspectos a evaluar en clavados para conformar la selección a Lima 2019 no entiendo cómo quedamos fuera varios atletas. No es estar de lado de nadie, es hacer lo justo. ¡Tú lo viviste Ana! ¿Qué pasa?"", etiquetó Ocampo a Guevara en su cuenta de Twitter.
 

@AnaGGuevara Si se hace un análisis de resultados en el año, trayectoria y otros aspectos a evaluar en #clavados para conformar la selección a #Lima2019 no entiendo cómo quedamos fuera varios atletas. No es estar de lado de nadie, es hacer lo justo. Tú lo viviste Ana!
Qué pasa? pic.twitter.com/QjJ0CNm5yk
 — Jahir - Teniente Ochampion. (@jahir_ochampion) 11 de junio de 2019

Minutos más tarde, la cuenta de la FMN le contestó al clavadista y, en un acto atípico, le respondió ventilando que tanto él como Pacheco tenían diferencias entre sí.
""Te recordamos que este tema es directo con tu Federación. Te invitamos a preguntarle a tu entrenadora porqué propuso en la junta el sincronizado de Rommel Pacheco con Yahel Castillo y no contigo para los Panamericanos de Lima. Continúan sus problemas internos como dupla"", respondió la cuenta de la FMN.
 

Te recordamos @jahir_ochampion que este tema es directo con tu Federación. Te invitamos a preguntarle a tu entrenadora porqué propuso en la junta el sincronizado de Rommel Pacheco con Yahel Castillo y no contigo para @Lima2019Juegos. Continúan sus problemas internos como dupla.
 — F.MexicanadeNatacion (@FemexNatacion) 11 de junio de 2019

Sin embargo, Ocampo volvió a responder y dejó entre ver que, Claudia Ruiz, quien es la responsable del departamento de comunicación de la FMN y quien también representa a Yahel Castillo, es la persona que está respondiendo en nombre de la Federación.
No se llegó a nada de ninguna parte y todas las palabras se fueron al aire, no importó nada. Lo importante son los resultados a raíz de eso y se demostró con las 3 platas. Con o sin ""problemas internos"" como lo mencionas Claudia, que no es el caso. Y no tengo nada en contra tuya"", dijo Ocampo.
 

No se llego a nada de ninguna parte y todas las palabras se fueron al aire, no importó nada. Lo importante son los resultados a raíz de eso y se demostró con las 3 platas. Con o sin ""problemas internos"" como lo mencionas Claudia, que no es el caso. Y no tengo nada en contra tuya.
 — Jahir - Teniente Ochampion. (@jahir_ochampion) 11 de junio de 2019
  
",Ocampo denuncia a Federación de Natación con Ana Guevara; FMN lo ataca,http://www.eluniversal.com.mx/universal-deportes/mas-deportes/ocampo-denuncia-federacion-de-natacion-con-ana-guevara-fmn-lo-ataca
"
Read in English
Pese a que una juez federal frenó la captura del ex director de Petróleos Mexicanos, Emilio Lozoya, le ordenó comparecer ante el juez de control del Reclusorio Norte que emitió la aprehensión en su contra.
La Fiscalía General de la República (FGR) precisó que la suspensión definitiva emitida este miércoles a favor de Lozoya por la Juez Octavo de Distrito de Amparo en materia Penal en la Ciudad de México, también le obliga a presentarse periódicamente a firmar ante dicha autoridad y a exhibir una garantía por 500 mil pesos.
Además, en el lapso de tres días, deberá ponerse a disposición del juez de control quien le emitirá una constancia para que conserve la suspensión definitiva y podrá incluso citar a la FGR para que formule imputación en contra del exdirector de Pemex.
Gilda Lozoya Austin, hermana del exfuncionario, también consiguió que un juez de amparo le concediera una suspensión definitiva contra la orden de aprehensión que, aseguró, emitió un juez de control en el Reclusorio Sur.
Gilda Lozoya deberá exhibir una garantía de 10 mil pesos y también cuenta con cinco días para presentarse ante el juez de control que la requiere para continuar con su proceso penal.
Al igual que su hermano, deberá presentarse todos los lunes a firmar ante el juez de amparo para asegurar su permanencia en la Ciudad de México.
 
",Ordenan a Emilio Lozoya comparecer ante un juez ,http://www.eluniversal.com.mx/nacion/ordenan-emilio-lozoya-comparecer-ante-un-juez
"El gobierno de la Ciudad de México simplificó el trámite del seguro de desempleo otorgado por la Secretaría de Trabajo y Fomento al Empleo (STyFE).
A través de la Plataforma Digital del Seguro de Desempleo se podrá realizar la solicitud de acceso al programa del Seguro de Desempleo vía electrónica a través de una computadora o celular con internet, con lo que se evitarán largas filas, se reducirán tiempos de respuesta de 40 a 10 minutos y se erradicarán los llamados “coyotes”, quienes ofrecían servicios de gestoría afuera de las oficinas del STyFE a cambio de un pago.
El Seguro de Desempleo pasó de 500 a 580 millones de pesos para este año, con lo que se beneficiará a 52 mil 443 personas, agregó que el monto que se otorga es de dos mil 568 pesos hasta por seis meses.
En lo que va de la administración de Claudia Sheinbaum se han entregado 46 mil 400 apoyos que representa 19 mil personas beneficiadas, es decir, casi el 40 por ciento de la meta establecida para este año que es de 227 mil apoyos para 52 mil personas. La edad de acceso al programa es de 18 hasta 67 años de edad.
 
 
 
Las personas que requieran este apoyo al desempleo pueden realizar su trámite en la dirección electrónica www.tramites.cdmx.gob.mx/desempleo. Asimismo, la Secretaría del Trabajo y Fomento al Empleo de la Ciudad de México cuenta con orientación y asesoría en sus oficinas para las personas adultas mayores y con módulos de atención en las instalaciones de las 16 alcaldías.
",Seguro de desempleo CDMX ya se puede tramitar por internet,http://www.unioncdmx.mx/articulo/2019/06/10/economia/seguro-de-desempleo-cdmx-ya-se-puede-tramitar-por-internet
"
Hay un concepto del que cada vez se habla más y al que el propio canciller mexicano Marcelo Ebrard hizo referencia: el de ""tercer país seguro"".

 

¿En qué consiste?

Convención de los refugiados

Ebrard dijo el pasado lunes desde Washington DC que el gobierno no está dispuesto a que México se convierta en un tercer país seguro, algo que sí le interesa al gobierno de Donald Trump.

Getty Images
 
El canciller de México, Marcelo Ebrard, dijo el pasado lunes que el gobierno no está dispuesto a aceptar la condición de ""tercer país seguro"".

La idea de ""tercer país seguro"" surge a raíz de la Convención sobre el Estatuto de los Refugiados que se firmó en Ginebra, Suiza, en 1951.

El concepto se resume en lo siguiente: cuando una persona abandona su país para solicitar asilo en otro, este segundo país puede negarse a recibirlo y remitirlo a un tercero que considere que puede darle las mismas atenciones.

No basta con tener buena voluntad para ser considerado tercer país seguro.

Según la Convención de Ginebra, hay unas condiciones mínimas que un país debe cumplir para poder tener esa categoría.

La principal es garantizar que los solicitantes de asilo no van a ser retornados a su país de origen, que se respeta el principio de ""no devolución"".

Además, deben asegurar:

el derecho a la vivienda, seguridad social, servicios médicos, empleo y educación,

el derecho a la reunificación familiar,

que los solicitantes tienen un vínculo cercano con ese tercer país,

Getty Images
 
El principio de ""no devolución"" establece que un tercer país no puede en ningún caso retornar a los migrantes a su país de origen.

El Alto Comisionado de Naciones Unidas para los Refugiados (Acnur) subraya que un país solo puede transferir la responsabilidad de acogida a otro país seguro si ambos países tienen sistemas de asilo que cumplen los mismos estándares.

La aplicación del concepto está sujeta a la premisa de que el solicitante va a ser admitido en el tercer país. Si eso no ocurre, la persona debe tener acceso al proceso de asilo en su primer país de destino.

En teoría, ayuda a aliviar la carga de los países que reciben más solicitudes de asilo y redistribuye a los solicitantes de forma más equitativa entre distintos países.

Históricamente, el principio de tercer país seguro ha sido aplicado generalmente en el seno de la Unión Europea.

¿Puede serlo México?

Si México fuera designado tercer país seguro, los agentes fronterizos estadounidenses podrían rechazar a aquellas personas que atravesaron el país para pedir asilo en Estados Unidos, en especial los migrantes procedentes de los países del Triángulo Norte de Centroamérica (Guatemala, El Salvador, Honduras).

Getty Images
 
""Quiero que hables inglés"", se lee en este cartel en Carolina del Norte, Estados Unidos.

Para la mayoría de los expertos en migración que se han expresado sobre el tema en México, esta posibilidad no tiene sentido.

""México no tiene la capacidad para volverse un tercer país seguro por varias razones"", le dice a BBC Mundo Rodolfo Cruz, director del Departamento de Estudios de Población de El Colegio de la Frontera Norte.

""Uno, porque no tiene la infraestructura suficiente para seguir albergando y atendiendo a estos migrantes que ya sometieron su proceso de solicitud de refugio en Estados Unidos y que están del lado mexicano.

""Segundo, México tampoco tiene el marco legal que sustente el que puedan estar acá por tiempo indefinido"", agrega.

Sistema desbordado

Actualmente hay entre 8 mil y 10 mil migrantes que están en esas condiciones; es decir, personas que solicitaron asilo en Estados Unidos y que están en las ciudades fronterizas mexicanas esperando que haya una resolución de sus casos, pero el proceso de definición es largo.

Cruz señala que hay una tasa de alrededor de un 80-85% de rechazo de esas solicitudes de asilo en Estados Unidos por parte de inmigrantes centroamericanos.

""Eso lleva a pensar que estas personas pueden pasarse seis, ocho, diez, 12 meses de lado mexicano, quizá hasta más. Realmente México no puede cumplir con esas características del fenómeno del tercer país seguro"", sostiene.

Getty Images
 
Cientos de migrantes están a la espera en Tijuana, México, para solicitar asilo en Estados Unidos.

Otra gran objeción que los analistas plantean a la designación de México como país seguro es el requisito de que se garantice la seguridad de los migrantes, algo que, dicen, no se puede ofrecer ni a los propios mexicanos.

""Hay que ser realistas, varias de las ciudades fronterizas no son lugares seguros, son de hecho de las ciudades más inseguras en México. Sabemos que la tasa de homicidios en las ciudades fronterizas es elevada, hay mayor riesgo, mayor vulnerabilidad de esas poblaciones migrantes"", indica Cruz.

Para el experto de El Colegio de la Frontera Norte, las presiones de Trump sobre México para que aplique mano dura sobre la migración deben entenderse en clave electoral.

""Mi lectura es que eso está más enfocado a una cuestión electoral, él está iniciando una segunda campaña en Estados Unidos. Algo que le dio muy buenos resultados cuando le eligieron presidente fue el ataque hacia México, hacia los inmigrantes. Le resultó benéfico electoralmente a Donald Trump y por eso es que lo está volviendo a hacer.

""La capacidad de detener los flujos migratorios es una cosa que EE.UU. debería asumir porque tienen muchos más recursos. No vemos por qué México debe ser responsable de detener el flujo migratorio"", concluye.

Getty Images
 
El gobierno de EE.UU. quiere que México se convierta en lo que se denomina ""tercer país seguro""

Recuerda que puedes recibir notificaciones de BBC News Mundo. Descarga la última versión de nuestra app y actívalas para no perderte nuestro mejor contenido.

¿Ya conoces nuestro canal de YouTube? ¡Suscríbete! 

https://www.youtube.com/watch?v=e_OhNJWLfz0

https://www.youtube.com/watch?v=itBuHehfea0&t=9s

https://www.youtube.com/watch?v=cAMfecez1mw
",Qué es un “tercer país seguro” y por qué Trump quiere convertir a México en uno,http://www.eluniversal.com.mx/mundo/que-es-un-tercer-pais-seguro-y-por-que-trump-quiere-convertir-mexico-en-uno-0
"En comparación con el mismo periodo del año anterior, Querétaro es la entidad federativa que mayor porcentaje registró en la disminución de su deuda pública durante el primer trimestre de 2019.
De acuerdo al Resumen de Financiamientos de Entidades Federativas, Municipios y sus Entes Públicos que publica la Secretaría de Hacienda y Crédito Público (SHCP), únicamente hay una entidad federativa que no tiene contratados créditos bancarios: Tlaxcala
De los 31 estados que tienen créditos de largo plazo, Querétaro es la menos endeudada, con un saldo de 497.5 millones de pesos, producto de un préstamos adquirido en 2006 con Dexia Bank.
En el primer trimestre de 2018, dice la SHCP, la deuda pública de Querétaro ascendió a 687.7 millones de pesos, lo que indica que en el transcurso de 12 meses el saldo del endeudamiento disminuyó 190.2 millones de pesos, equivalente a casi un 28%.
Aregional, consultora en finanzas y economía, explicó que en términos generales, a nivel país, durante los primeros tres meses de 2019, el saldo conjunto del financiamiento de largo plazo de las entidades federativas reportó una disminución en su crecimiento de 0.1% en términos reales, al pasar de un saldo conjunto de 488 mil 270.6 millones de pesos en el mismo periodo de 2018 a 487 mil 678.9 millones de pesos en 2019.
Estos montos, dice, demuestran que estos estados están haciendo serios esfuerzos para apegarse a la Ley de Disciplina Financiera de las Entidades Federativas y los Municipios (LDFEFM).
Los estados que más redujeron su deuda con respecto al primer trimestre de 2018, están Querétaro, Guerrero e Hidalgo con 27.8%, 11.1% y 8.7%, respectivamente.
Hasta marzo de 2019, 86.4% del total del financiamiento de largo plazo de las entidades federativas se concentró en 14 estados, los cuales se distribuyen en todo el territorio nacional, ya que ocho de estas entidades se concentran las regiones centro y sur-sureste (cuatro en cada una) y las seis restantes en la región norte.
Sobresalen negativamente los estados de Coahuila, Chihuahua, Quintana Roo, Nuevo León, Sonora, Oaxaca y Baja California, por ser las únicas entidades clasificadas en el Sistema de Alertas con un nivel de endeudamiento en observación. En ese sentido, en las cinco primeras entidades, el saldo de su deuda es mayor a sus ingresos de libre disposición (ILD), lo cual reduce su capacidad de ahorro.
Aregional recomienda a los estados mantener prudencia a fin de controlar sus gastos corrientes y aumentar su recaudación de ingresos propios, con el objetivo de generar suficiente ahorro interno que les permita sanear sus finanzas e ir disminuyendo sus altos niveles de deuda y depender cada vez menos del financiamiento crediticio.
La concentración del financiamiento en unas cuantas entidades federativas ha significado un aumento de la carga por habitante para la población de los estados.
La carga del endeudamiento sólo es alta para los habitantes de ocho entidades, quienes tienen una carga por habitante superior a 4 mil pesos.
 
","Querétaro, la entidad que más redujo su deuda",http://www.eluniversalqueretaro.mx/portada/queretaro-la-entidad-que-mas-redujo-su-deuda
"Parecía que su anterior sencillo los había relajado demasiado, por eso los ‘Wapayasos’ lanzaron hace un par de semanas en redes sociales su nuevo tema con el que pretenden resurgir en el gusto del público.
Los jaliscienses eligieron 'Quién pompó', canción que hiciera famosa Chico Che en los 80's, en el que colaboró Ángelo Diep.
Al parecer el grupo masculino es de los preferidos de la comunidad LGBTTTIQ y a finales de junio interpretarán por primera vez en público la canción durante a marcha gay de la CDMX.
Además de cantantes, los Wapayasos estuvieron en una función de lucha libre en Tonalá, así como realizaron presentaciones en clubes nocturnos y programas de televisión.
Diep afirmó que esta versión tiene un estilo muy apegado a los Wapayasos y quisieron rendir tributo al ""Ciclón del Sureste"".
VER: Wapayasos se quejan de ‘manoseo’ de fans
",Wapayasos se estrenarán en marcha gay,http://www.unionjalisco.mx/articulo/2019/06/10/espectaculos/wapayasos-se-estrenaran-en-marcha-gay
